0.012315,0.0084377,0,0.0075719,0.0067211,0.015484,0.0092964,0.001641,0.0031493,0.0045921,0.0050359,0.0029564,0.007211,0.024148,0.014141,0,0.0016886,0.0024252,0.014375,0.0064257,0.014653,0.022468,0.015959,0.0052384,0.014398,0.013111,0,0.026663,0.010206,0.0082125,0.011448
0.016272,0.011919,0.017488,0.0051546,0.036777,0.017525,0.015029,0,0.024358,0,0.0055431,0.0075323,0.010776,0.037521,0.024715,0.007218,0.010856,0.0033964,0.018226,0.0052581,0.012462,0.0061157,0.021118,0.014252,0.018715,0,0.022242,0.047465,0,0.0020345,0.017218
0.019255,0.0048355,0.010927,0.0045045,0.017351,0.011987,0.0089287,0.0072458,0.0062243,0.005428,0.012125,0.010013,0.0096321,0.0054816,0.0023268,0.009942,0.011853,0.0065723,0.001696,0.012185,0.0078841,0.016856,0.0046891,0.0098124,0.0070916,0.012229,0.012002,0.0040835,0.0034184,0.020262,0.032698
0.013462,0.01006,0.014635,0.02239,0.065381,0.0071039,0.0017361,0.018384,0.025471,0.030181,0.016646,0.029816,0.013519,0.021248,0.012917,0.035245,0.025859,0.011336,0.0068609,0.010584,0.020415,0.004871,0.0092404,0.012201,0.046726,0.019463,0.036191,0.012702,0.060439,0.044488,0
0.10801,0.087051,0.064131,0.098405,0.1089,0,0.016538,0.10921,0.12506,0.10758,0.08992,0.10314,0.052942,0.03293,0.045024,0.1095,0.070751,0.096713,0.03411,0.076742,0.079636,0.11882,0.099235,0.057582,0.043688,0.074661,0.13891,0.045459,0.064639,0.1029,0.029727
0,0.017585,0,0,0.0054472,0,0,0.0010183,0,0,0.0015613,0,0.0027673,0.011121,0.01071,0.0086517,0,0,0,0.0041522,0.0035487,0.0044934,0,0.0040682,0,0.0019498,0.0040572,0,0.0050365,0.0069476,0.0033753
0,0.01211,0,0,0.0015519,0,0,0.0039421,0.011184,0.0019595,0.0056044,0.00061073,0.00050723,0.00096878,0.0021954,0.021841,0.0052684,0.0030167,0.0067427,0,0.0018071,0.0040658,0,0.00097598,0,0.0056746,0.006117,0.00020003,0.0011524,0,0.0025158
0,0.0074399,0,0.082295,0.0016096,0,0.0037452,0.0029762,0.0046406,0.0054318,0.0043062,0.00070367,0.0059206,0.0051676,0.062952,1.896e-05,0.0010966,0,0,0,0,0.0016749,0.0010988,0.00074739,0,0,0.0036303,0,0.00037253,0,0.0010873
0.019033,0,0.014194,0,0.033721,0.030099,0.1017,0.010405,0,0.0065392,0.014388,0,0,0,0.017533,0,0.0057647,0.025636,0,0.034134,9.7925e-05,0.016201,0.00083818,0.0054757,0,0.0025247,0.0084157,0.018842,0.010125,0.027217,0.016153
0.079414,0.052841,0.080951,0.24851,0.11736,0.056054,0.039469,0.089296,0.087332,0.081796,0.088556,0.098534,0.13547,0.091384,0.00044797,0.074915,0.092463,0.066896,0.072101,0.042142,0.11728,0.089774,0.10842,0.092594,0.21351,0.086361,0.106,0.12311,0.10674,0.13419,0.050316
