294394	16748.09	11272.47	317270.6	7295.684	79763.89	25152.35	231429.4	8646.464	1357655	436202.2	34079.7	19144.17	71253.9	37661.11	129394.1	252014.5	12507.54	27074.73	11003.03	676412	37575.2	48583.37	116161.4	118025.1	0	13669.11	11989.92	808894.4	182210.7	970441.8
6852.172	33604.03	22379.1	31273.28	25234.59	12168.09	29876.45	352854.1	88637.54	143671.6	231858.9	8679.348	28540.12	2348.07	9325.315	56019.23	89080.25	2758.788	2267.831	3840.417	207137.9	14952.74	203728.4	11639.76	565.445	76232.95	0	7600.952	159888.5	145986.8	274851.1
58130.6	23130.34	1828.92	54806.52	494.352	2375.089	13263.49	15498.07	195.749	55759.93	56585.28	11405.08	7915.914	4185.294	10203.94	4219.615	25752.27	318.943	548.169	559.256	27813.59	31232.11	15442.93	399.911	9764.562	23792.21	4653.938	0	36714.25	421330.2	265533.9
90081.24	219556.9	16319.36	308822	132340.2	41778.16	70220.57	89145.59	25485.29	2199012	1368949	86986.75	24318.86	132579.3	65507.45	3040370	810417.8	32893.05	14530.16	14291.19	1949381	550693.5	204383.5	304441.2	189027.5	5049.357	35385.08	48515.3	0	511453.7	2083753
379675.4	1100685	54110.09	755518.7	4223910	217145.5	520869.5	390910.4	41259.79	1117017	533133.5	63031.03	59988.12	182842.8	274414.6	316317.3	877120	349719.6	159942.4	1127444	676689.6	856861.1	119515.6	62509.3	75112.08	377581	193990.8	34959.46	920588.2	0	5606922
1235484	2440188	434425.1	2053876	368885.1	368540.8	2788614	1268596	303438.7	4568317	3244197	348396.2	547706	1405865	651038.8	763552.9	1462240	1201850	330658.8	85733	3699599	1335338	166335.3	158973	387802.4	886022.8	166749.7	780075.8	2701909	6523544	0
0	127.062	728.802	144536.8	1555.024	50126.48	82736.1	37.992	101.141	10063.81	11751.53	17.158	0	11453.38	15534.33	2.55	36202.55	6426.626	63735.98	24618.15	4381.068	3.709	258.079	262.549	808.408	18275.99	472.726	489.242	6459.211	108596.3	289962.7
1982.075	0	4976.223	24935.5	15232.46	116.392	956387.7	1869.46	861.312	43721.88	47820.82	1160.238	926.423	132402	131083.5	1298.435	103635.2	124061.5	185041.6	2887.446	11477.64	266536.1	96.988	3750.017	10592.46	14745.69	3111.362	3489.146	89883.17	144181.5	613714.3
1429.727	2224.739	0	15249.43	3879.923	65.79	370122	25033.09	6513.122	192375.7	1304407	126004.1	166512.9	137812.3	50459.48	9844.359	1101204	12118.03	48056.15	1458.067	78149.36	1695.446	984.295	197356.5	1908.258	41610.32	15052.25	148829.3	116218.7	40631.6	1057229
113580.9	4838.437	301.581	0	743.16	3563.165	11709.48	84.984	147.849	27046.25	31573.41	20.408	0	3332.791	8202.086	2038.074	35242.49	9491.219	72159.65	4756.66	12893.88	31.61	23.856	968.221	301.475	4042.784	1367.971	96.968	9175.498	74497.5	186054.8
26794.85	7597.868	15219.6	103751.2	0	4163.864	979325.1	4993.974	3363.595	69153.31	94484.86	8218.441	4775.132	173874.4	126063.3	6131.121	314089.8	68108.61	401772.5	43567.55	9102.493	8304.569	2011.943	37332.77	11542.2	44656.76	16917.77	29872.32	107731.7	1886972	1436627
30411.36	1561.488	2196.219	68324.56	3611.234	0	91955.41	80.941	430.58	9726.17	13973.46	133.915	189.209	6378.09	11235.38	260.943	34633.31	4786.961	58069.67	12568.65	1276.33	119.099	105.531	602.985	3071.767	22283.7	2392.451	729.872	5923.06	102856.5	181611.6
22611.7	190709	673.892	30938.25	10454.51	677.996	0	46685.84	6382.654	28261.84	62766.43	106.111	674.771	30546.32	27927.6	568.783	152202.8	1536812	1115678	2936.227	7284.429	70238.28	1639.108	906.201	3202.095	5278.341	1739.275	657.179	40136.66	205034.1	6392317
2117.975	863.414	60393.9	20401.11	785.938	1422.347	233239.7	0	13636.18	83326.94	308841	25997.55	9244.251	82978.8	43533.21	6151.927	193208.9	4949.146	36283.58	595.228	87671.93	3491.344	23305.84	259093.7	41.836	20216.36	58340.67	41798.23	136347.8	30173.15	584759.4
455.578	140.457	32632.74	7219.701	2488.247	9.105	126108.5	42575.05	0	46815.62	96102.94	17664.53	14162.93	22244.27	11384.86	4611.395	121810.5	5585.924	19519.01	296.145	23515.7	569.392	7826.968	107880.2	270.575	13289.18	41867.99	4642.736	88715.15	15552.25	186396.9
8254.017	13710.06	191140.2	78675.53	10681.71	633.584	1318594	38683.78	22073.91	0	1106731	155441.6	86520.32	543956.4	384455.5	57065.76	3473291	98434.91	242606.7	29237.67	324702.1	9352.823	2234.06	940354.7	16465.37	688582	30803.96	496634	693542.5	255090.5	6765608
